name,sellingDate,size,resellPrice
"Saturday, September 23, 2017","$2,400",adidas Yeezy Boost 350 Turtledove,8
"Friday, September 22, 2017","$2,100",adidas Yeezy Boost 350 Turtledove,11
"Friday, September 22, 2017","$1,890",adidas Yeezy Boost 350 Turtledove,12
"Friday, September 22, 2017","$2,100",adidas Yeezy Boost 350 Turtledove,13
"Friday, September 22, 2017","$1,590",adidas Yeezy Boost 350 Turtledove,12
"Friday, September 22, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,6
"Friday, September 22, 2017","$2,358",adidas Yeezy Boost 350 Turtledove,8
"Thursday, September 21, 2017","$1,900",adidas Yeezy Boost 350 Turtledove,10
"Thursday, September 21, 2017","$2,100",adidas Yeezy Boost 350 Turtledove,10
"Tuesday, September 19, 2017","$1,740",adidas Yeezy Boost 350 Turtledove,8
"Tuesday, September 19, 2017","$1,985",adidas Yeezy Boost 350 Turtledove,11
"Tuesday, September 19, 2017","$2,664",adidas Yeezy Boost 350 Turtledove,8
"Tuesday, September 19, 2017","$2,400",adidas Yeezy Boost 350 Turtledove,8
"Monday, September 18, 2017","$1,525",adidas Yeezy Boost 350 Turtledove,13
"Monday, September 18, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,14
"Thursday, September 14, 2017","$1,700",adidas Yeezy Boost 350 Turtledove,8
"Thursday, September 14, 2017","$2,145",adidas Yeezy Boost 350 Turtledove,9
"Wednesday, September 13, 2017","$2,150",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, September 13, 2017","$2,050",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, September 13, 2017","$3,837",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, September 13, 2017","$3,021",adidas Yeezy Boost 350 Turtledove,9
"Monday, September 11, 2017","$2,400",adidas Yeezy Boost 350 Turtledove,10
"Monday, September 11, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,11
"Friday, September 8, 2017","$2,400",adidas Yeezy Boost 350 Turtledove,10
"Thursday, September 7, 2017","$1,999",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, September 6, 2017","$2,180",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, September 6, 2017","$3,123",adidas Yeezy Boost 350 Turtledove,9
"Wednesday, September 6, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,10
"Tuesday, September 5, 2017","$1,900",adidas Yeezy Boost 350 Turtledove,10
"Friday, September 1, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,10
"Friday, September 1, 2017","$1,805",adidas Yeezy Boost 350 Turtledove,12
"Thursday, August 31, 2017","$1,810",adidas Yeezy Boost 350 Turtledove,10
"Thursday, August 31, 2017","$1,735",adidas Yeezy Boost 350 Turtledove,10
"Tuesday, August 29, 2017","$3,327",adidas Yeezy Boost 350 Turtledove,11
"Tuesday, August 29, 2017","$2,537",adidas Yeezy Boost 350 Turtledove,12
"Sunday, August 27, 2017","$2,200",adidas Yeezy Boost 350 Turtledove,12
"Sunday, August 27, 2017","$2,200",adidas Yeezy Boost 350 Turtledove,11
"Friday, August 25, 2017","$1,970",adidas Yeezy Boost 350 Turtledove,9
"Thursday, August 24, 2017","$3,000",adidas Yeezy Boost 350 Turtledove,7
"Thursday, August 24, 2017","$2,200",adidas Yeezy Boost 350 Turtledove,12
"Tuesday, August 22, 2017","$1,799",adidas Yeezy Boost 350 Turtledove,13
"Tuesday, August 22, 2017","$1,850",adidas Yeezy Boost 350 Turtledove,11
"Tuesday, August 22, 2017","$1,801",adidas Yeezy Boost 350 Turtledove,10
"Tuesday, August 22, 2017","$2,115",adidas Yeezy Boost 350 Turtledove,8
"Tuesday, August 22, 2017","$2,400",adidas Yeezy Boost 350 Turtledove,9
"Sunday, August 20, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,13
"Friday, August 18, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,10
"Friday, August 18, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,10
"Friday, August 18, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,8
"Friday, August 18, 2017","$1,736",adidas Yeezy Boost 350 Turtledove,9
"Friday, August 18, 2017","$3,582",adidas Yeezy Boost 350 Turtledove,11
"Thursday, August 17, 2017","$1,802",adidas Yeezy Boost 350 Turtledove,10
"Thursday, August 17, 2017","$2,001",adidas Yeezy Boost 350 Turtledove,13
"Wednesday, August 16, 2017","$1,875",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, August 16, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,8
"Wednesday, August 16, 2017","$1,900",adidas Yeezy Boost 350 Turtledove,9
"Wednesday, August 16, 2017","$2,100",adidas Yeezy Boost 350 Turtledove,12
"Monday, August 14, 2017","$1,750",adidas Yeezy Boost 350 Turtledove,12
"Sunday, August 13, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,10
"Saturday, August 12, 2017","$1,570",adidas Yeezy Boost 350 Turtledove,12
"Thursday, August 10, 2017","$1,880",adidas Yeezy Boost 350 Turtledove,10
"Thursday, August 10, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,10
"Tuesday, August 8, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,9
"Tuesday, August 8, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,13
"Monday, August 7, 2017","$1,801",adidas Yeezy Boost 350 Turtledove,10
"Sunday, August 6, 2017","$2,215",adidas Yeezy Boost 350 Turtledove,11
"Friday, August 4, 2017","$1,750",adidas Yeezy Boost 350 Turtledove,12
"Friday, August 4, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,12
"Friday, August 4, 2017","$2,613",adidas Yeezy Boost 350 Turtledove,8
"Thursday, August 3, 2017","$2,475",adidas Yeezy Boost 350 Turtledove,9
"Wednesday, August 2, 2017","$1,900",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, August 2, 2017","$2,200",adidas Yeezy Boost 350 Turtledove,8
"Wednesday, August 2, 2017","$5,112",adidas Yeezy Boost 350 Turtledove,11
"Tuesday, August 1, 2017","$2,745",adidas Yeezy Boost 350 Turtledove,7
"Monday, July 31, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,10
"Monday, July 31, 2017","$1,880",adidas Yeezy Boost 350 Turtledove,12
"Sunday, July 30, 2017","$1,700",adidas Yeezy Boost 350 Turtledove,10
"Sunday, July 30, 2017","$3,327",adidas Yeezy Boost 350 Turtledove,7
"Friday, July 28, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,9
"Friday, July 28, 2017","$2,150",adidas Yeezy Boost 350 Turtledove,6
"Friday, July 28, 2017","$1,600",adidas Yeezy Boost 350 Turtledove,7
"Friday, July 28, 2017","$2,100",adidas Yeezy Boost 350 Turtledove,10
"Friday, July 28, 2017","$3,250",adidas Yeezy Boost 350 Turtledove,14
"Friday, July 28, 2017","$1,930",adidas Yeezy Boost 350 Turtledove,11
"Friday, July 28, 2017","$2,307",adidas Yeezy Boost 350 Turtledove,10
"Thursday, July 27, 2017","$2,550",adidas Yeezy Boost 350 Turtledove,7
"Thursday, July 27, 2017","$2,175",adidas Yeezy Boost 350 Turtledove,11
"Thursday, July 27, 2017","$3,000",adidas Yeezy Boost 350 Turtledove,7
"Wednesday, July 26, 2017","$1,750",adidas Yeezy Boost 350 Turtledove,13
"Wednesday, July 26, 2017","$2,070",adidas Yeezy Boost 350 Turtledove,13
"Monday, July 24, 2017","$2,016",adidas Yeezy Boost 350 Turtledove,13
"Sunday, July 23, 2017","$2,562",adidas Yeezy Boost 350 Turtledove,11
"Saturday, July 22, 2017","$3,750",adidas Yeezy Boost 350 Turtledove,5
"Friday, July 21, 2017","$2,099",adidas Yeezy Boost 350 Turtledove,11
"Thursday, July 20, 2017","$3,327",adidas Yeezy Boost 350 Turtledove,9
"Wednesday, July 19, 2017","$1,960",adidas Yeezy Boost 350 Turtledove,9
"Wednesday, July 19, 2017","$2,124",adidas Yeezy Boost 350 Turtledove,11
"Sunday, July 16, 2017","$2,015",adidas Yeezy Boost 350 Turtledove,12
"Saturday, July 15, 2017","$3,276",adidas Yeezy Boost 350 Turtledove,9
"Saturday, July 15, 2017","$2,400",adidas Yeezy Boost 350 Turtledove,11
"Saturday, July 15, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,5
"Friday, July 14, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,10
"Friday, July 14, 2017","$2,050",adidas Yeezy Boost 350 Turtledove,9
"Friday, July 14, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,11
"Friday, July 14, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,11
"Thursday, July 13, 2017","$1,990",adidas Yeezy Boost 350 Turtledove,8
"Thursday, July 13, 2017","$1,850",adidas Yeezy Boost 350 Turtledove,10
"Thursday, July 13, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,8
"Wednesday, July 12, 2017","$3,250",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, July 12, 2017","$2,200",adidas Yeezy Boost 350 Turtledove,12
"Tuesday, July 11, 2017","$2,047",adidas Yeezy Boost 350 Turtledove,11
"Tuesday, July 11, 2017","$2,010",adidas Yeezy Boost 350 Turtledove,11
"Monday, July 10, 2017","$2,450",adidas Yeezy Boost 350 Turtledove,14
"Monday, July 10, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,10
"Monday, July 10, 2017","$2,200",adidas Yeezy Boost 350 Turtledove,8
"Saturday, July 8, 2017","$1,915",adidas Yeezy Boost 350 Turtledove,5.5
"Friday, July 7, 2017","$2,029",adidas Yeezy Boost 350 Turtledove,11
"Thursday, July 6, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,10
"Thursday, July 6, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,12
"Wednesday, July 5, 2017","$1,985",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, July 5, 2017","$2,200",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, July 5, 2017","$1,792",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, July 5, 2017","$2,050",adidas Yeezy Boost 350 Turtledove,8
"Friday, June 30, 2017","$1,965",adidas Yeezy Boost 350 Turtledove,9
"Friday, June 30, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,9
"Friday, June 30, 2017","$1,825",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, June 28, 2017","$1,949",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, June 28, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,8
"Tuesday, June 27, 2017","$2,562",adidas Yeezy Boost 350 Turtledove,7
"Tuesday, June 27, 2017","$3,582",adidas Yeezy Boost 350 Turtledove,14
"Saturday, June 24, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,11
"Thursday, June 22, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,13
"Thursday, June 22, 2017","$3,500",adidas Yeezy Boost 350 Turtledove,5
"Thursday, June 22, 2017","$2,750",adidas Yeezy Boost 350 Turtledove,7
"Wednesday, June 21, 2017","$1,991",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, June 21, 2017","$3,582",adidas Yeezy Boost 350 Turtledove,9
"Wednesday, June 21, 2017","$2,100",adidas Yeezy Boost 350 Turtledove,13
"Tuesday, June 20, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,13
"Monday, June 19, 2017","$2,090",adidas Yeezy Boost 350 Turtledove,10
"Sunday, June 18, 2017","$3,577",adidas Yeezy Boost 350 Turtledove,9
"Friday, June 16, 2017","$2,495",adidas Yeezy Boost 350 Turtledove,9
"Thursday, June 15, 2017","$1,870",adidas Yeezy Boost 350 Turtledove,6
"Wednesday, June 14, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, June 14, 2017","$1,900",adidas Yeezy Boost 350 Turtledove,12
"Wednesday, June 14, 2017","$2,006",adidas Yeezy Boost 350 Turtledove,10
"Tuesday, June 13, 2017","$1,465",adidas Yeezy Boost 350 Turtledove,11
"Monday, June 12, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,12
"Sunday, June 11, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,13
"Thursday, June 8, 2017","$1,960",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, June 7, 2017","$2,286",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, June 7, 2017","$2,350",adidas Yeezy Boost 350 Turtledove,9
"Wednesday, June 7, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,8
"Tuesday, June 6, 2017","$1,975",adidas Yeezy Boost 350 Turtledove,10
"Tuesday, June 6, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,11
"Monday, June 5, 2017","$2,100",adidas Yeezy Boost 350 Turtledove,11
"Monday, June 5, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,13
"Friday, June 2, 2017","$2,200",adidas Yeezy Boost 350 Turtledove,9
"Friday, June 2, 2017","$1,939",adidas Yeezy Boost 350 Turtledove,11
"Friday, June 2, 2017","$1,936",adidas Yeezy Boost 350 Turtledove,11
"Thursday, June 1, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,7
"Thursday, June 1, 2017","$1,971",adidas Yeezy Boost 350 Turtledove,10
"Thursday, June 1, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,13
"Wednesday, May 31, 2017","$1,900",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, May 31, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,13
"Wednesday, May 31, 2017","$2,353",adidas Yeezy Boost 350 Turtledove,12
"Friday, May 26, 2017","$1,655",adidas Yeezy Boost 350 Turtledove,11
"Friday, May 26, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,8
"Thursday, May 25, 2017","$1,999",adidas Yeezy Boost 350 Turtledove,10
"Thursday, May 25, 2017","$2,050",adidas Yeezy Boost 350 Turtledove,11
"Thursday, May 25, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,13
"Tuesday, May 23, 2017","$2,750",adidas Yeezy Boost 350 Turtledove,10
"Monday, May 22, 2017","$1,950",adidas Yeezy Boost 350 Turtledove,9
"Monday, May 22, 2017","$3,250",adidas Yeezy Boost 350 Turtledove,14
"Saturday, May 20, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,11
"Friday, May 19, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,11
"Friday, May 19, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,7
"Thursday, May 18, 2017","$2,050",adidas Yeezy Boost 350 Turtledove,10
"Thursday, May 18, 2017","$4,092",adidas Yeezy Boost 350 Turtledove,10
"Thursday, May 18, 2017","$4,092",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, May 17, 2017","$2,900",adidas Yeezy Boost 350 Turtledove,5
"Wednesday, May 17, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,12
"Monday, May 15, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,10
"Sunday, May 14, 2017","$2,256",adidas Yeezy Boost 350 Turtledove,8
"Saturday, May 13, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,10
"Friday, May 12, 2017","$2,715",adidas Yeezy Boost 350 Turtledove,10
"Thursday, May 11, 2017","$1,670",adidas Yeezy Boost 350 Turtledove,12
"Thursday, May 11, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,12
"Thursday, May 11, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,12
"Thursday, May 11, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,12
"Thursday, May 11, 2017","$2,185",adidas Yeezy Boost 350 Turtledove,10
"Thursday, May 11, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,10
"Monday, May 8, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,12
"Saturday, May 6, 2017","$2,715",adidas Yeezy Boost 350 Turtledove,11
"Saturday, May 6, 2017","$2,511",adidas Yeezy Boost 350 Turtledove,9
"Friday, May 5, 2017","$2,200",adidas Yeezy Boost 350 Turtledove,7
"Thursday, May 4, 2017","$1,877",adidas Yeezy Boost 350 Turtledove,12
"Wednesday, May 3, 2017","$1,949",adidas Yeezy Boost 350 Turtledove,12
"Wednesday, May 3, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,12
"Tuesday, May 2, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,9
"Saturday, April 29, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,10
"Friday, April 28, 2017","$2,867",adidas Yeezy Boost 350 Turtledove,13
"Thursday, April 27, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,13
"Thursday, April 27, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,12
"Thursday, April 27, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,13
"Thursday, April 27, 2017","$1,999",adidas Yeezy Boost 350 Turtledove,12
"Thursday, April 27, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,11
"Tuesday, April 25, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,9
"Tuesday, April 25, 2017","$2,562",adidas Yeezy Boost 350 Turtledove,11
"Sunday, April 23, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,9
"Friday, April 21, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,11
"Thursday, April 20, 2017","$2,215",adidas Yeezy Boost 350 Turtledove,11
"Thursday, April 20, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,12
"Wednesday, April 19, 2017","$1,850",adidas Yeezy Boost 350 Turtledove,12
"Wednesday, April 19, 2017","$1,987",adidas Yeezy Boost 350 Turtledove,11
"Tuesday, April 18, 2017","$2,307",adidas Yeezy Boost 350 Turtledove,12
"Friday, April 14, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,11
"Thursday, April 13, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,12
"Wednesday, April 12, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,9
"Thursday, April 6, 2017","$2,200",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, April 5, 2017","$1,977",adidas Yeezy Boost 350 Turtledove,12
"Tuesday, April 4, 2017","$1,800",adidas Yeezy Boost 350 Turtledove,11
"Monday, April 3, 2017","$2,750",adidas Yeezy Boost 350 Turtledove,8
"Tuesday, March 28, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,13
"Tuesday, March 28, 2017","$2,060",adidas Yeezy Boost 350 Turtledove,9
"Tuesday, March 28, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,13
"Monday, March 27, 2017","$1,900",adidas Yeezy Boost 350 Turtledove,12
"Monday, March 27, 2017","$1,910",adidas Yeezy Boost 350 Turtledove,7
"Sunday, March 26, 2017","$3,000",adidas Yeezy Boost 350 Turtledove,5
"Saturday, March 25, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,9
"Thursday, March 23, 2017","$2,004",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, March 22, 2017","$2,275",adidas Yeezy Boost 350 Turtledove,9
"Wednesday, March 22, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,9
"Wednesday, March 22, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,12
"Tuesday, March 21, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,10
"Monday, March 20, 2017","$2,137",adidas Yeezy Boost 350 Turtledove,13
"Monday, March 20, 2017","$2,050",adidas Yeezy Boost 350 Turtledove,10
"Monday, March 20, 2017","$2,175",adidas Yeezy Boost 350 Turtledove,9
"Monday, March 20, 2017","$2,180",adidas Yeezy Boost 350 Turtledove,9
"Friday, March 17, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,10
"Friday, March 17, 2017","$1,899",adidas Yeezy Boost 350 Turtledove,12
"Thursday, March 16, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,12
"Wednesday, March 15, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,12
"Sunday, March 12, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,11
"Saturday, March 11, 2017","$2,300",adidas Yeezy Boost 350 Turtledove,8
"Saturday, March 11, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,12
"Friday, March 10, 2017","$2,750",adidas Yeezy Boost 350 Turtledove,9
"Friday, March 10, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,13
"Friday, March 10, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,11
"Friday, March 10, 2017","$2,074",adidas Yeezy Boost 350 Turtledove,10
"Friday, March 10, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,13
"Thursday, March 9, 2017","$2,385",adidas Yeezy Boost 350 Turtledove,9
"Thursday, March 9, 2017","$1,901",adidas Yeezy Boost 350 Turtledove,10
"Monday, March 6, 2017","$3,577",adidas Yeezy Boost 350 Turtledove,9
"Monday, March 6, 2017","$2,664",adidas Yeezy Boost 350 Turtledove,11
"Sunday, March 5, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,11
"Sunday, March 5, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,12
"Saturday, March 4, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, March 1, 2017","$1,950",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, March 1, 2017","$1,800",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, March 1, 2017","$2,040",adidas Yeezy Boost 350 Turtledove,9
"Tuesday, February 28, 2017","$3,000",adidas Yeezy Boost 350 Turtledove,6
"Tuesday, February 28, 2017","$2,050",adidas Yeezy Boost 350 Turtledove,10
"Tuesday, February 28, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,12
"Monday, February 27, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,14
"Monday, February 27, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,10
"Monday, February 27, 2017","$2,716",adidas Yeezy Boost 350 Turtledove,11
"Monday, February 27, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,7
"Thursday, February 23, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,9
"Thursday, February 23, 2017","$1,900",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, February 22, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,8
"Wednesday, February 22, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,7
"Tuesday, February 21, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,12
"Tuesday, February 21, 2017","$1,860",adidas Yeezy Boost 350 Turtledove,10
"Tuesday, February 21, 2017","$2,250",adidas Yeezy Boost 350 Turtledove,13
"Friday, February 17, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,9
"Friday, February 17, 2017","$2,800",adidas Yeezy Boost 350 Turtledove,5
"Thursday, February 16, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, February 15, 2017","$2,500",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, February 15, 2017","$2,750",adidas Yeezy Boost 350 Turtledove,8
"Saturday, February 11, 2017","$2,817",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, February 8, 2017","$2,766",adidas Yeezy Boost 350 Turtledove,11
"Friday, February 3, 2017","$2,015",adidas Yeezy Boost 350 Turtledove,9
"Tuesday, January 31, 2017","$1,995",adidas Yeezy Boost 350 Turtledove,9
"Tuesday, January 31, 2017","$1,975",adidas Yeezy Boost 350 Turtledove,10
"Monday, January 30, 2017","$2,460",adidas Yeezy Boost 350 Turtledove,11
"Saturday, January 28, 2017","$2,562",adidas Yeezy Boost 350 Turtledove,9
"Saturday, January 28, 2017","$2,562",adidas Yeezy Boost 350 Turtledove,10
"Thursday, January 26, 2017","$2,020",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, January 25, 2017","$2,020",adidas Yeezy Boost 350 Turtledove,11
"Tuesday, January 24, 2017","$2,200",adidas Yeezy Boost 350 Turtledove,10
"Monday, January 23, 2017","$2,358",adidas Yeezy Boost 350 Turtledove,12
"Monday, January 23, 2017","$2,222",adidas Yeezy Boost 350 Turtledove,7
"Friday, January 20, 2017","$2,125",adidas Yeezy Boost 350 Turtledove,7
"Thursday, January 19, 2017","$1,995",adidas Yeezy Boost 350 Turtledove,11
"Thursday, January 19, 2017","$2,175",adidas Yeezy Boost 350 Turtledove,10
"Thursday, January 19, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,10
"Friday, January 13, 2017","$1,988",adidas Yeezy Boost 350 Turtledove,9
"Tuesday, January 10, 2017","$2,111",adidas Yeezy Boost 350 Turtledove,11
"Monday, January 9, 2017","$1,950",adidas Yeezy Boost 350 Turtledove,13
"Sunday, January 8, 2017","$2,562",adidas Yeezy Boost 350 Turtledove,11
"Friday, January 6, 2017","$2,000",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, January 4, 2017","$1,600",adidas Yeezy Boost 350 Turtledove,13
"Tuesday, January 3, 2017","$1,794",adidas Yeezy Boost 350 Turtledove,10
"Friday, December 30, 2016","$1,820",adidas Yeezy Boost 350 Turtledove,10
"Thursday, December 29, 2016","$1,750",adidas Yeezy Boost 350 Turtledove,12
"Saturday, December 24, 2016","$1,575",adidas Yeezy Boost 350 Turtledove,12
"Wednesday, December 21, 2016","$2,664",adidas Yeezy Boost 350 Turtledove,10
"Friday, December 16, 2016","$2,562",adidas Yeezy Boost 350 Turtledove,9
"Friday, December 16, 2016","$1,710",adidas Yeezy Boost 350 Turtledove,9
"Wednesday, December 14, 2016","$1,700",adidas Yeezy Boost 350 Turtledove,10
"Tuesday, December 13, 2016","$1,550",adidas Yeezy Boost 350 Turtledove,12
"Tuesday, December 13, 2016","$1,600",adidas Yeezy Boost 350 Turtledove,12
"Monday, December 12, 2016","$1,580",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, December 7, 2016","$2,215",adidas Yeezy Boost 350 Turtledove,12
"Wednesday, December 7, 2016","$1,772",adidas Yeezy Boost 350 Turtledove,10
"Friday, December 2, 2016","$1,600",adidas Yeezy Boost 350 Turtledove,12
"Wednesday, November 30, 2016","$1,900",adidas Yeezy Boost 350 Turtledove,10
"Sunday, November 27, 2016","$2,664",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, November 23, 2016","$1,700",adidas Yeezy Boost 350 Turtledove,13
"Tuesday, November 22, 2016","$1,600",adidas Yeezy Boost 350 Turtledove,12
"Monday, November 21, 2016","$1,895",adidas Yeezy Boost 350 Turtledove,11
"Thursday, November 17, 2016","$3,582",adidas Yeezy Boost 350 Turtledove,5
"Tuesday, November 15, 2016","$2,100",adidas Yeezy Boost 350 Turtledove,10
"Thursday, November 10, 2016","$2,120",adidas Yeezy Boost 350 Turtledove,8
"Tuesday, November 8, 2016","$1,825",adidas Yeezy Boost 350 Turtledove,11
"Monday, November 7, 2016","$2,562",adidas Yeezy Boost 350 Turtledove,9
"Friday, October 28, 2016","$2,562",adidas Yeezy Boost 350 Turtledove,9
"Thursday, October 27, 2016","$3,072",adidas Yeezy Boost 350 Turtledove,7
"Tuesday, October 25, 2016","$2,150",adidas Yeezy Boost 350 Turtledove,8
"Monday, October 24, 2016","$1,990",adidas Yeezy Boost 350 Turtledove,10
"Wednesday, October 19, 2016","$2,016",adidas Yeezy Boost 350 Turtledove,9
"Wednesday, October 19, 2016","$2,000",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, October 19, 2016","$1,725",adidas Yeezy Boost 350 Turtledove,11
"Tuesday, October 18, 2016","$2,000",adidas Yeezy Boost 350 Turtledove,8
"Monday, October 17, 2016","$1,550",adidas Yeezy Boost 350 Turtledove,12
"Friday, October 14, 2016","$1,650",adidas Yeezy Boost 350 Turtledove,11
"Thursday, October 13, 2016","$1,600",adidas Yeezy Boost 350 Turtledove,11
"Thursday, October 13, 2016","$1,990",adidas Yeezy Boost 350 Turtledove,11
"Wednesday, October 12, 2016","$1,670",adidas Yeezy Boost 350 Turtledove,11
"Monday, October 10, 2016","$1,500",adidas Yeezy Boost 350 Turtledove,12
