"","name","size","resellPrice","sellDate","day","date","sellMonth"
"1022","adidas Yeezy Powerphase Calabasas Core White",10,244,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1023","adidas Yeezy Powerphase Calabasas Core White",14,155,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1024","adidas Yeezy Powerphase Calabasas Core White",9.5,228,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1025","adidas Yeezy Powerphase Calabasas Core White",9.5,210,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1026","adidas Yeezy Powerphase Calabasas Core White",12,245,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1027","adidas Yeezy Powerphase Calabasas Core White",10,230,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1028","adidas Yeezy Powerphase Calabasas Core White",11,216,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1029","adidas Yeezy Powerphase Calabasas Core White",12,245,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1030","adidas Yeezy Powerphase Calabasas Core White",10,218,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1031","adidas Yeezy Powerphase Calabasas Core White",10,235,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1032","adidas Yeezy Powerphase Calabasas Core White",10.5,210,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1033","adidas Yeezy Powerphase Calabasas Core White",5,239,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1034","adidas Yeezy Powerphase Calabasas Core White",7,364,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1035","adidas Yeezy Powerphase Calabasas Core White",8,369,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1036","adidas Yeezy Powerphase Calabasas Core White",9,215,2017-10-17,"Tuesday"," October 17, 2017","Oct 2017"
"1037","adidas Yeezy Powerphase Calabasas Core White",11,218,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1038","adidas Yeezy Powerphase Calabasas Core White",11,210,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1039","adidas Yeezy Powerphase Calabasas Core White",10,230,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1040","adidas Yeezy Powerphase Calabasas Core White",9.5,240,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1041","adidas Yeezy Powerphase Calabasas Core White",11,220,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1042","adidas Yeezy Powerphase Calabasas Core White",9.5,199,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1043","adidas Yeezy Powerphase Calabasas Core White",12,212,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1044","adidas Yeezy Powerphase Calabasas Core White",9,220,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1045","adidas Yeezy Powerphase Calabasas Core White",9.5,375,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1046","adidas Yeezy Powerphase Calabasas Core White",10,228,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1047","adidas Yeezy Powerphase Calabasas Core White",14,185,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1048","adidas Yeezy Powerphase Calabasas Core White",7,194,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1049","adidas Yeezy Powerphase Calabasas Core White",12,231,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1050","adidas Yeezy Powerphase Calabasas Core White",14,168,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1051","adidas Yeezy Powerphase Calabasas Core White",10.5,200,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1052","adidas Yeezy Powerphase Calabasas Core White",11,205,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1053","adidas Yeezy Powerphase Calabasas Core White",13,190,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1054","adidas Yeezy Powerphase Calabasas Core White",7.5,201,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1055","adidas Yeezy Powerphase Calabasas Core White",11,239,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1056","adidas Yeezy Powerphase Calabasas Core White",9.5,275,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1057","adidas Yeezy Powerphase Calabasas Core White",7,275,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1058","adidas Yeezy Powerphase Calabasas Core White",7,215,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1059","adidas Yeezy Powerphase Calabasas Core White",7,200,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1060","adidas Yeezy Powerphase Calabasas Core White",14,180,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1061","adidas Yeezy Powerphase Calabasas Core White",11,235,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1062","adidas Yeezy Powerphase Calabasas Core White",8.5,265,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1063","adidas Yeezy Powerphase Calabasas Core White",9,210,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1064","adidas Yeezy Powerphase Calabasas Core White",10,210,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1065","adidas Yeezy Powerphase Calabasas Core White",13,199,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1066","adidas Yeezy Powerphase Calabasas Core White",10.5,212,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1067","adidas Yeezy Powerphase Calabasas Core White",14,160,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1068","adidas Yeezy Powerphase Calabasas Core White",12,259,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1069","adidas Yeezy Powerphase Calabasas Core White",10.5,220,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1070","adidas Yeezy Powerphase Calabasas Core White",13,200,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1071","adidas Yeezy Powerphase Calabasas Core White",8,220,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1072","adidas Yeezy Powerphase Calabasas Core White",10.5,222,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1073","adidas Yeezy Powerphase Calabasas Core White",9.5,225,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1074","adidas Yeezy Powerphase Calabasas Core White",11,210,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1075","adidas Yeezy Powerphase Calabasas Core White",9,225,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1076","adidas Yeezy Powerphase Calabasas Core White",9,217,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1077","adidas Yeezy Powerphase Calabasas Core White",12,225,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1078","adidas Yeezy Powerphase Calabasas Core White",13,200,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1079","adidas Yeezy Powerphase Calabasas Core White",10,200,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1080","adidas Yeezy Powerphase Calabasas Core White",6,285,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1081","adidas Yeezy Powerphase Calabasas Core White",9.5,200,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1082","adidas Yeezy Powerphase Calabasas Core White",8,220,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1083","adidas Yeezy Powerphase Calabasas Core White",8,220,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1084","adidas Yeezy Powerphase Calabasas Core White",7,184,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1085","adidas Yeezy Powerphase Calabasas Core White",9,300,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1086","adidas Yeezy Powerphase Calabasas Core White",7,210,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1087","adidas Yeezy Powerphase Calabasas Core White",10,290,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1088","adidas Yeezy Powerphase Calabasas Core White",11,206,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1089","adidas Yeezy Powerphase Calabasas Core White",11.5,250,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1090","adidas Yeezy Powerphase Calabasas Core White",11,200,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1091","adidas Yeezy Powerphase Calabasas Core White",7.5,240,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1092","adidas Yeezy Powerphase Calabasas Core White",9,230,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1093","adidas Yeezy Powerphase Calabasas Core White",13,190,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1094","adidas Yeezy Powerphase Calabasas Core White",10.5,229,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1095","adidas Yeezy Powerphase Calabasas Core White",10,235,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1096","adidas Yeezy Powerphase Calabasas Core White",9.5,275,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1097","adidas Yeezy Powerphase Calabasas Core White",10,300,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1098","adidas Yeezy Powerphase Calabasas Core White",8,275,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1099","adidas Yeezy Powerphase Calabasas Core White",8,275,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1100","adidas Yeezy Powerphase Calabasas Core White",5,410,2017-10-16,"Monday"," October 16, 2017","Oct 2017"
"1101","adidas Yeezy Powerphase Calabasas Core White",7,354,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"1102","adidas Yeezy Powerphase Calabasas Core White",10.5,229,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"1103","adidas Yeezy Powerphase Calabasas Core White",10,245,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"1104","adidas Yeezy Powerphase Calabasas Core White",7,190,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"1105","adidas Yeezy Powerphase Calabasas Core White",7.5,395,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"1106","adidas Yeezy Powerphase Calabasas Core White",9.5,369,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"1107","adidas Yeezy Powerphase Calabasas Core White",10.5,300,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"1108","adidas Yeezy Powerphase Calabasas Core White",9,229,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"1109","adidas Yeezy Powerphase Calabasas Core White",7.5,240,2017-10-15,"Sunday"," October 15, 2017","Oct 2017"
"1110","adidas Yeezy Powerphase Calabasas Core White",4.5,351,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1111","adidas Yeezy Powerphase Calabasas Core White",10,344,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1112","adidas Yeezy Powerphase Calabasas Core White",9.5,220,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1113","adidas Yeezy Powerphase Calabasas Core White",8,210,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1114","adidas Yeezy Powerphase Calabasas Core White",7,175,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1115","adidas Yeezy Powerphase Calabasas Core White",9,225,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1116","adidas Yeezy Powerphase Calabasas Core White",9.5,220,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1117","adidas Yeezy Powerphase Calabasas Core White",9,202,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1118","adidas Yeezy Powerphase Calabasas Core White",13,200,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1119","adidas Yeezy Powerphase Calabasas Core White",8,225,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1120","adidas Yeezy Powerphase Calabasas Core White",11,218,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1121","adidas Yeezy Powerphase Calabasas Core White",11,219,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1122","adidas Yeezy Powerphase Calabasas Core White",10,239,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1123","adidas Yeezy Powerphase Calabasas Core White",5,517,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1124","adidas Yeezy Powerphase Calabasas Core White",9,369,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1125","adidas Yeezy Powerphase Calabasas Core White",9.5,234,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1126","adidas Yeezy Powerphase Calabasas Core White",10.5,375,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1127","adidas Yeezy Powerphase Calabasas Core White",12,350,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1128","adidas Yeezy Powerphase Calabasas Core White",9.5,275,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1129","adidas Yeezy Powerphase Calabasas Core White",9.5,275,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1130","adidas Yeezy Powerphase Calabasas Core White",8.5,315,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1131","adidas Yeezy Powerphase Calabasas Core White",8.5,300,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1132","adidas Yeezy Powerphase Calabasas Core White",9,200,2017-10-14,"Saturday"," October 14, 2017","Oct 2017"
"1133","adidas Yeezy Powerphase Calabasas Core White",9.5,215,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1134","adidas Yeezy Powerphase Calabasas Core White",12,215,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1135","adidas Yeezy Powerphase Calabasas Core White",10.5,215,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1136","adidas Yeezy Powerphase Calabasas Core White",5,285,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1137","adidas Yeezy Powerphase Calabasas Core White",10.5,195,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1138","adidas Yeezy Powerphase Calabasas Core White",9,228,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1139","adidas Yeezy Powerphase Calabasas Core White",9.5,214,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1140","adidas Yeezy Powerphase Calabasas Core White",11,180,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1141","adidas Yeezy Powerphase Calabasas Core White",9,228,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1142","adidas Yeezy Powerphase Calabasas Core White",11.5,255,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1143","adidas Yeezy Powerphase Calabasas Core White",10,215,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1144","adidas Yeezy Powerphase Calabasas Core White",10.5,210,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1145","adidas Yeezy Powerphase Calabasas Core White",8,239,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1146","adidas Yeezy Powerphase Calabasas Core White",10,290,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1147","adidas Yeezy Powerphase Calabasas Core White",12,220,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1148","adidas Yeezy Powerphase Calabasas Core White",11,300,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1149","adidas Yeezy Powerphase Calabasas Core White",8.5,300,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1150","adidas Yeezy Powerphase Calabasas Core White",6,517,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1151","adidas Yeezy Powerphase Calabasas Core White",9.5,227,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1152","adidas Yeezy Powerphase Calabasas Core White",9,300,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1153","adidas Yeezy Powerphase Calabasas Core White",9,201,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1154","adidas Yeezy Powerphase Calabasas Core White",7.5,200,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1155","adidas Yeezy Powerphase Calabasas Core White",11.5,205,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1156","adidas Yeezy Powerphase Calabasas Core White",10.5,223,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1157","adidas Yeezy Powerphase Calabasas Core White",10,195,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1158","adidas Yeezy Powerphase Calabasas Core White",8.5,369,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1159","adidas Yeezy Powerphase Calabasas Core White",11,184,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1160","adidas Yeezy Powerphase Calabasas Core White",6,260,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1161","adidas Yeezy Powerphase Calabasas Core White",12,199,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1162","adidas Yeezy Powerphase Calabasas Core White",9,201,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1163","adidas Yeezy Powerphase Calabasas Core White",7.5,325,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1164","adidas Yeezy Powerphase Calabasas Core White",9,318,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1165","adidas Yeezy Powerphase Calabasas Core White",7.5,369,2017-10-13,"Friday"," October 13, 2017","Oct 2017"
"1166","adidas Yeezy Powerphase Calabasas Core White",11,195,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1167","adidas Yeezy Powerphase Calabasas Core White",7.5,215,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1168","adidas Yeezy Powerphase Calabasas Core White",10,203,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1169","adidas Yeezy Powerphase Calabasas Core White",9,220,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1170","adidas Yeezy Powerphase Calabasas Core White",9.5,219,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1171","adidas Yeezy Powerphase Calabasas Core White",10.5,190,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1172","adidas Yeezy Powerphase Calabasas Core White",12,200,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1173","adidas Yeezy Powerphase Calabasas Core White",10,214,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1174","adidas Yeezy Powerphase Calabasas Core White",10,215,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1175","adidas Yeezy Powerphase Calabasas Core White",9,193,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1176","adidas Yeezy Powerphase Calabasas Core White",12,180,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1177","adidas Yeezy Powerphase Calabasas Core White",8,192,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1178","adidas Yeezy Powerphase Calabasas Core White",10.5,158,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1179","adidas Yeezy Powerphase Calabasas Core White",10,202,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1180","adidas Yeezy Powerphase Calabasas Core White",14,171,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1181","adidas Yeezy Powerphase Calabasas Core White",12,187,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1182","adidas Yeezy Powerphase Calabasas Core White",9.5,200,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1183","adidas Yeezy Powerphase Calabasas Core White",8,170,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1184","adidas Yeezy Powerphase Calabasas Core White",9,200,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1185","adidas Yeezy Powerphase Calabasas Core White",12,220,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1186","adidas Yeezy Powerphase Calabasas Core White",8.5,240,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1187","adidas Yeezy Powerphase Calabasas Core White",11,200,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1188","adidas Yeezy Powerphase Calabasas Core White",10.5,215,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1189","adidas Yeezy Powerphase Calabasas Core White",10,345,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1190","adidas Yeezy Powerphase Calabasas Core White",9,221,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1191","adidas Yeezy Powerphase Calabasas Core White",11.5,350,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1192","adidas Yeezy Powerphase Calabasas Core White",9.5,220,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1193","adidas Yeezy Powerphase Calabasas Core White",13,190,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1194","adidas Yeezy Powerphase Calabasas Core White",13,190,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1195","adidas Yeezy Powerphase Calabasas Core White",12,176,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1196","adidas Yeezy Powerphase Calabasas Core White",9.5,224,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1197","adidas Yeezy Powerphase Calabasas Core White",12,338,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1198","adidas Yeezy Powerphase Calabasas Core White",8,230,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1199","adidas Yeezy Powerphase Calabasas Core White",10.5,369,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1200","adidas Yeezy Powerphase Calabasas Core White",8.5,218,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1201","adidas Yeezy Powerphase Calabasas Core White",11,195,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
"1202","adidas Yeezy Powerphase Calabasas Core White",7,170,2017-10-12,"Thursday"," October 12, 2017","Oct 2017"
